************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *
*     7087 *      7087 * 3042.8081 * 134776.86 *
*     7098 *      7098 * 10.604972 * 1218.4107 *
*     7140 *      7140 * 1117.9278 * 129790.05 *
*     7142 *      7142 * 3151.2960 * 127006.22 *
*     7148 *      7148 * 1420.8527 * 145797.45 *
*     7152 *      7152 * 522.88609 * 104329.09 *
*     7181 *      7181 * 1950.3736 * 74220.198 *
*     7192 *      7192 * 948.18883 * 119509.53 *
*     7202 *      7202 * 13.354977 * 1649.1076 *
*     7215 *      7215 * 3.1442942 * 58079.241 *
*     7263 *      7263 * 1774.0943 * 132556.53 *
*     7267 *      7267 * 81.075886 * 2527.8685 *
*     7272 *      7272 * 1008.7755 * 147150.01 *
*     7280 *      7280 * 2438.5152 * 143048.84 *
*     7293 *      7293 * 346.97833 * 72842.635 *
*     7318 *      7318 * 1290.6360 * 145579.99 *
*     7329 *      7329 * 2.3124142 * 17675.821 *
*     7331 *      7331 * 8.4968694 * 1134.6896 *
*     7353 *      7353 * 1689.2215 * 129177.23 *
*     7365 *      7365 * 974.94213 * 105319.97 *
*     7369 *      7369 * 1207.6390 * 126283.54 *
*     7400 *      7400 * 3174.9205 * 148497.60 *
